source;target;weight
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;0521adf7-f5ab-46ee-aa2c-afcabf74adbd;5
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;08122a88-e517-46c4-875c-f6edec887e6c;2
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;0ed92a04-cf0b-403e-a63c-fd8c3e7703cf;17
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;33b5d611-b099-4a3d-9709-6688657e6992;1
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;34df4b15-88fc-433b-885d-df1066d7fa8b;1
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;477d257e-4041-4676-9d20-d48cea9c7a60;1
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;4ac23a6b-2659-4cf3-8c74-5ecd01953f75;1
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;4e8c5a08-2299-4598-b03f-a34bbc6cca66;2
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;5a8cebb3-591f-4ca6-af95-f4b54050e16b;1
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;6337ae13-4ea3-4036-be86-dc2f751641b9;1
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;78aeedf5-2764-490d-bf1f-795766739c22;7
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;9c7c0cfb-59a2-4bd1-8c08-01e4804d4d02;11
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;a67846b7-34e6-41ab-90c7-eedf016b651a;4
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;aa5fac9e-04df-4a5a-8316-a0cc892686dd;1
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;b3a90634-0427-472e-bcef-9c41c71f2f17;3
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;b58045d2-7f42-4d35-8c80-038d5041c74b;13
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;bbe6fbc1-b89d-48e2-b5c0-fe398984d659;7
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;be8aba40-1495-41de-9caa-5b8b7844cd89;1
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;c317c107-f34e-4306-91d1-5b5179d4850b;1
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;e484dc17-6cd9-476f-85ea-ae8bd2503e40;1
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;e557d281-04a3-4b51-9cd8-e0d99ab8ce95;1
3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;ee6320e6-dc9e-4357-8321-cdacc610e6a3;1
3bc0b33f-b4c3-4336-b473-0c9646cc9bb5;08122a88-e517-46c4-875c-f6edec887e6c;7
3bc0b33f-b4c3-4336-b473-0c9646cc9bb5;33b5d611-b099-4a3d-9709-6688657e6992;20
3bc0b33f-b4c3-4336-b473-0c9646cc9bb5;8f51a061-672f-43dd-a37a-1879b8f32246;1
3bc0b33f-b4c3-4336-b473-0c9646cc9bb5;bbe6fbc1-b89d-48e2-b5c0-fe398984d659;7
3bc0b33f-b4c3-4336-b473-0c9646cc9bb5;be8aba40-1495-41de-9caa-5b8b7844cd89;1
3bc0b33f-b4c3-4336-b473-0c9646cc9bb5;c3340412-eb43-49d9-ad60-d35537ab4104;125
3bc0b33f-b4c3-4336-b473-0c9646cc9bb5;c980bf40-3433-4304-aed8-3a095a27ea93;1
3bc0b33f-b4c3-4336-b473-0c9646cc9bb5;cb02861d-d78d-4bc9-8095-5108b62058f2;1
3d97c935-8575-4102-ac49-a394faad724e;3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;1
3d97c935-8575-4102-ac49-a394faad724e;b3a90634-0427-472e-bcef-9c41c71f2f17;1
3e8b7589-5cf6-4562-a76b-d23e75cbb84d;5b4c0c64-5e39-4947-a74e-92b4cf747aea;5
3e8b7589-5cf6-4562-a76b-d23e75cbb84d;6337ae13-4ea3-4036-be86-dc2f751641b9;2
3e8b7589-5cf6-4562-a76b-d23e75cbb84d;7440dbd5-02d0-4a1f-8200-b43db0066938;1
3e8b7589-5cf6-4562-a76b-d23e75cbb84d;78aeedf5-2764-490d-bf1f-795766739c22;7
3e8b7589-5cf6-4562-a76b-d23e75cbb84d;95259c2e-8658-437e-bd76-a4a8a713d7f0;4
3e8b7589-5cf6-4562-a76b-d23e75cbb84d;a67846b7-34e6-41ab-90c7-eedf016b651a;2
3e8b7589-5cf6-4562-a76b-d23e75cbb84d;b3a90634-0427-472e-bcef-9c41c71f2f17;3
3e8b7589-5cf6-4562-a76b-d23e75cbb84d;c317c107-f34e-4306-91d1-5b5179d4850b;1
3f4663dd-fe12-427a-8527-e22f6fbcd28c;05cadc11-430d-441b-bd3d-cfb8663db7fc;1
3f4663dd-fe12-427a-8527-e22f6fbcd28c;09c79d2f-f8ea-4296-8409-bb1bf2c48dc2;3
3f4663dd-fe12-427a-8527-e22f6fbcd28c;26800682-2302-486d-b51c-70b67c259ac3;1
3f4663dd-fe12-427a-8527-e22f6fbcd28c;831d39c7-6bc6-403e-a66f-d607daf69b42;1
3f4663dd-fe12-427a-8527-e22f6fbcd28c;a55446a5-176a-40aa-b083-2a07e63671c2;1
3f4663dd-fe12-427a-8527-e22f6fbcd28c;a6fca37c-8278-4ae2-be91-84a5605f76e8;1
4035152c-1535-46f2-8e51-e0e79d151aee;04dc86be-7a49-4140-93c4-ac48b421ca8e;94
4035152c-1535-46f2-8e51-e0e79d151aee;0bd02392-8b95-4b37-8fbb-8b8838882d41;1
4035152c-1535-46f2-8e51-e0e79d151aee;1fa36c9a-9cef-4b6b-b6e8-63ada54ce7e1;1
4035152c-1535-46f2-8e51-e0e79d151aee;26800682-2302-486d-b51c-70b67c259ac3;2
4035152c-1535-46f2-8e51-e0e79d151aee;39bc77d2-8e4c-4e18-8df1-25bcb522ca93;3
4035152c-1535-46f2-8e51-e0e79d151aee;6337ae13-4ea3-4036-be86-dc2f751641b9;1
4035152c-1535-46f2-8e51-e0e79d151aee;81f6268e-4f2e-432e-8b27-fe969b298d3f;4
4035152c-1535-46f2-8e51-e0e79d151aee;831d39c7-6bc6-403e-a66f-d607daf69b42;1
4035152c-1535-46f2-8e51-e0e79d151aee;b782a9fa-09a9-4c14-9f79-d6db36574a65;1
4035152c-1535-46f2-8e51-e0e79d151aee;e3a387d2-e42b-4f13-b47d-90d37fbafc2f;4
413b89ee-487a-4169-af97-1dd27d8bbb29;4f17e64a-f6ca-433c-ade7-6072fd2e5041;1
413b89ee-487a-4169-af97-1dd27d8bbb29;58e5dc9c-bb82-4db6-9112-aed7e46bb6c2;5
413b89ee-487a-4169-af97-1dd27d8bbb29;5a8cebb3-591f-4ca6-af95-f4b54050e16b;1
413b89ee-487a-4169-af97-1dd27d8bbb29;5d600946-7690-48fa-86c3-d6ba87590f10;1
413b89ee-487a-4169-af97-1dd27d8bbb29;74983089-5fbf-484e-bf81-8289cf5ee2c6;99
413b89ee-487a-4169-af97-1dd27d8bbb29;78aeedf5-2764-490d-bf1f-795766739c22;3
413b89ee-487a-4169-af97-1dd27d8bbb29;8714caad-0d47-4def-a99e-6b8c1f689b51;2
413b89ee-487a-4169-af97-1dd27d8bbb29;945e06db-0443-4532-8015-27086b733c82;39
413b89ee-487a-4169-af97-1dd27d8bbb29;aa5fac9e-04df-4a5a-8316-a0cc892686dd;2
413b89ee-487a-4169-af97-1dd27d8bbb29;b58045d2-7f42-4d35-8c80-038d5041c74b;1
413b89ee-487a-4169-af97-1dd27d8bbb29;c425711a-d020-4da5-bfae-290005373637;1
413b89ee-487a-4169-af97-1dd27d8bbb29;d39f6ec8-c76e-4779-94f5-0f1412777743;2
41ff1b90-eea5-45f9-a3b1-1f443e04d8a9;0ba16935-74ea-4d6d-80fc-311b543664ef;5
41ff1b90-eea5-45f9-a3b1-1f443e04d8a9;18ef3f23-da3d-4f0d-8517-5b4c60ccda67;1
41ff1b90-eea5-45f9-a3b1-1f443e04d8a9;34df4b15-88fc-433b-885d-df1066d7fa8b;1
41ff1b90-eea5-45f9-a3b1-1f443e04d8a9;a65d9eae-68b7-4bbd-adcd-4048bed3b442;1
41ff1b90-eea5-45f9-a3b1-1f443e04d8a9;be565f1a-ec3d-4f31-8ca1-e48233529a89;1
41ff1b90-eea5-45f9-a3b1-1f443e04d8a9;f8f5ab3d-352c-4055-a9f1-a408a9a6d6fa;2
4213616a-d638-46c3-9256-aadc6ee3d842;30518cbf-fb1e-4536-9a02-7677a6355294;3
4213616a-d638-46c3-9256-aadc6ee3d842;30ab1d15-c642-4ce3-af10-9972a7350ed4;2
4213616a-d638-46c3-9256-aadc6ee3d842;f4ce8b6f-cb26-45ed-b248-84d45901670c;2
423d6a01-ef33-4313-b5c5-4811ad182eb3;08122a88-e517-46c4-875c-f6edec887e6c;1
423d6a01-ef33-4313-b5c5-4811ad182eb3;18502240-b791-47e3-b642-239a25606ef4;1
423d6a01-ef33-4313-b5c5-4811ad182eb3;33b5d611-b099-4a3d-9709-6688657e6992;1
423d6a01-ef33-4313-b5c5-4811ad182eb3;fc26a4e5-be7b-4e0a-b46d-0d31166016c7;1
442cee26-f4f5-458e-a08e-336a7b00e344;0ba16935-74ea-4d6d-80fc-311b543664ef;4
442cee26-f4f5-458e-a08e-336a7b00e344;0bd02392-8b95-4b37-8fbb-8b8838882d41;1
442cee26-f4f5-458e-a08e-336a7b00e344;18ef3f23-da3d-4f0d-8517-5b4c60ccda67;1
442cee26-f4f5-458e-a08e-336a7b00e344;413b89ee-487a-4169-af97-1dd27d8bbb29;6
442cee26-f4f5-458e-a08e-336a7b00e344;55a3bc27-f182-44d4-b367-249b257d4c8b;1
442cee26-f4f5-458e-a08e-336a7b00e344;58e5dc9c-bb82-4db6-9112-aed7e46bb6c2;6
442cee26-f4f5-458e-a08e-336a7b00e344;62958d65-312d-45ba-a66c-8cefb0a16822;1
442cee26-f4f5-458e-a08e-336a7b00e344;74983089-5fbf-484e-bf81-8289cf5ee2c6;4
442cee26-f4f5-458e-a08e-336a7b00e344;78aeedf5-2764-490d-bf1f-795766739c22;1
442cee26-f4f5-458e-a08e-336a7b00e344;8714caad-0d47-4def-a99e-6b8c1f689b51;7
442cee26-f4f5-458e-a08e-336a7b00e344;945e06db-0443-4532-8015-27086b733c82;4
442cee26-f4f5-458e-a08e-336a7b00e344;a3324059-9c88-405e-85e0-8b1d380b3763;3
442cee26-f4f5-458e-a08e-336a7b00e344;caaf5fb8-3a93-4d3f-944d-85ab11c245e2;75
442cee26-f4f5-458e-a08e-336a7b00e344;d3a408b3-1f0c-4c98-890b-1ca5d53d1885;46
442cee26-f4f5-458e-a08e-336a7b00e344;dc8aba3c-10d4-4793-8c6d-5da3f55d9937;1
442cee26-f4f5-458e-a08e-336a7b00e344;fac0d2e4-299e-428b-89dd-5780a889a5be;4
448363c8-97b9-4683-9dfd-c2f260c382e7;026a4715-f082-409e-ba8f-04a868c5fd19;1
448363c8-97b9-4683-9dfd-c2f260c382e7;18d8de12-4242-41db-8952-34059edafb3e;2
448363c8-97b9-4683-9dfd-c2f260c382e7;2aef019d-7fc1-4a41-b7d5-11cf707a1ae2;3
448363c8-97b9-4683-9dfd-c2f260c382e7;58e5dc9c-bb82-4db6-9112-aed7e46bb6c2;4
448363c8-97b9-4683-9dfd-c2f260c382e7;6bb50c48-46e8-42dc-af22-0b308ee5d0ad;1
448363c8-97b9-4683-9dfd-c2f260c382e7;81f6268e-4f2e-432e-8b27-fe969b298d3f;2
448363c8-97b9-4683-9dfd-c2f260c382e7;831d39c7-6bc6-403e-a66f-d607daf69b42;5
448363c8-97b9-4683-9dfd-c2f260c382e7;8dcfc5e6-2d95-4a5d-b9fe-3a28c55ea07c;5
448363c8-97b9-4683-9dfd-c2f260c382e7;a02a3bcf-a50a-46dc-b4a7-39b86003bead;1
448363c8-97b9-4683-9dfd-c2f260c382e7;a66d1a0d-8d05-4e5e-8830-e092eb827bc0;3
448363c8-97b9-4683-9dfd-c2f260c382e7;b49d3e5b-d48e-4bf7-9e62-b71178cd6b7f;1
448363c8-97b9-4683-9dfd-c2f260c382e7;f1d8cdaa-3026-47e2-8921-7a2c23fd67a9;402
467f82d5-b121-4c20-b665-f8b33060b244;0dc1c266-6351-489f-b5b9-709d77949c99;1
467f82d5-b121-4c20-b665-f8b33060b244;ac435912-34dd-4260-a48e-b43e02ac812b;1
467f82d5-b121-4c20-b665-f8b33060b244;e50f1a1b-9e6d-4460-b3bd-2ea86f7871e4;1
477d257e-4041-4676-9d20-d48cea9c7a60;001bfef0-e54e-414f-8fb7-5c7b4a04b559;7
477d257e-4041-4676-9d20-d48cea9c7a60;2ab0c2aa-0435-48b5-8db0-3523d9f12fa6;17
477d257e-4041-4676-9d20-d48cea9c7a60;33b5d611-b099-4a3d-9709-6688657e6992;87
477d257e-4041-4676-9d20-d48cea9c7a60;58e5dc9c-bb82-4db6-9112-aed7e46bb6c2;2
477d257e-4041-4676-9d20-d48cea9c7a60;60adef92-2d6a-42aa-96e9-c05eade01e45;1
477d257e-4041-4676-9d20-d48cea9c7a60;6337ae13-4ea3-4036-be86-dc2f751641b9;1
477d257e-4041-4676-9d20-d48cea9c7a60;88445faa-0a08-49f5-b8b2-c5d68e4ad441;9
477d257e-4041-4676-9d20-d48cea9c7a60;b3a90634-0427-472e-bcef-9c41c71f2f17;1
477d257e-4041-4676-9d20-d48cea9c7a60;b58045d2-7f42-4d35-8c80-038d5041c74b;11
48f9d6bb-b6fc-4462-b43b-cb9a32da5c72;0521adf7-f5ab-46ee-aa2c-afcabf74adbd;12
48f9d6bb-b6fc-4462-b43b-cb9a32da5c72;18ef3f23-da3d-4f0d-8517-5b4c60ccda67;2
48f9d6bb-b6fc-4462-b43b-cb9a32da5c72;33b5d611-b099-4a3d-9709-6688657e6992;1
48f9d6bb-b6fc-4462-b43b-cb9a32da5c72;9fdea8fb-60a4-4618-b116-9d4331c00938;6
48f9d6bb-b6fc-4462-b43b-cb9a32da5c72;ac435912-34dd-4260-a48e-b43e02ac812b;2
48f9d6bb-b6fc-4462-b43b-cb9a32da5c72;be8aba40-1495-41de-9caa-5b8b7844cd89;2
48f9d6bb-b6fc-4462-b43b-cb9a32da5c72;c317c107-f34e-4306-91d1-5b5179d4850b;1
49ab4cd5-aea9-4123-8a80-a1005c55f57d;0bd02392-8b95-4b37-8fbb-8b8838882d41;124
49ab4cd5-aea9-4123-8a80-a1005c55f57d;1754c3c4-c96b-4702-9b8e-9f2779b79b3a;2
49ab4cd5-aea9-4123-8a80-a1005c55f57d;1fca9505-1f60-4206-a924-b8ea031c74b3;1
49ab4cd5-aea9-4123-8a80-a1005c55f57d;2027ef32-2e07-4f7d-b139-26886ff6b8ae;7
49ab4cd5-aea9-4123-8a80-a1005c55f57d;276e5aef-e5cb-4705-ade9-7c2c0a50756c;1
49ab4cd5-aea9-4123-8a80-a1005c55f57d;30518cbf-fb1e-4536-9a02-7677a6355294;3
49ab4cd5-aea9-4123-8a80-a1005c55f57d;31065124-314c-40a1-920c-94567737a123;1
49ab4cd5-aea9-4123-8a80-a1005c55f57d;31ecb027-80fd-4d24-88bf-f22db266afa3;14
49ab4cd5-aea9-4123-8a80-a1005c55f57d;53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;3
49ab4cd5-aea9-4123-8a80-a1005c55f57d;5c8b5a39-81c3-45f4-8c26-086d0d830ce3;1
49ab4cd5-aea9-4123-8a80-a1005c55f57d;698ced5e-9946-4f6a-aee3-2fb5cdcf3dfd;2
49ab4cd5-aea9-4123-8a80-a1005c55f57d;7c0cd9b6-10e1-40a4-b4d8-6460eb268a11;3
49ab4cd5-aea9-4123-8a80-a1005c55f57d;9564323a-4138-438c-b603-6c5f2a467c77;4
49ab4cd5-aea9-4123-8a80-a1005c55f57d;b03aab3d-f93b-44e1-b481-d465c54977d0;2
49ab4cd5-aea9-4123-8a80-a1005c55f57d;b4b27a0c-f85e-4c3c-b6a3-e96b23947471;3
49ab4cd5-aea9-4123-8a80-a1005c55f57d;b58045d2-7f42-4d35-8c80-038d5041c74b;3
49ab4cd5-aea9-4123-8a80-a1005c55f57d;b6e04bec-d3c0-4d5f-9bea-6c10c8b124c2;5
49ab4cd5-aea9-4123-8a80-a1005c55f57d;c6665b62-9fd4-436c-bd7a-3b6060cf742f;2
49ab4cd5-aea9-4123-8a80-a1005c55f57d;cb02861d-d78d-4bc9-8095-5108b62058f2;2
49ab4cd5-aea9-4123-8a80-a1005c55f57d;ea9d9087-a397-42b9-a8e1-6fbb04f705a2;1
49ab4cd5-aea9-4123-8a80-a1005c55f57d;eb6e4a53-ba1a-4532-8284-60e979f6a382;41
49ab4cd5-aea9-4123-8a80-a1005c55f57d;f4ce8b6f-cb26-45ed-b248-84d45901670c;2
49ab4cd5-aea9-4123-8a80-a1005c55f57d;f94e625c-e62d-4866-b2e9-587b0a22c3ae;1
4a4b4489-e61a-453a-b2bb-18db8ed1a502;17598a5e-16f0-49c1-96d3-d2364cb778f1;4
4a4b4489-e61a-453a-b2bb-18db8ed1a502;5b4c0c64-5e39-4947-a74e-92b4cf747aea;5
4aab9c2f-823f-4a7f-ba34-c0611bcb6d1d;5a521932-fc66-483c-8c60-760235aebd51;3
4ac23a6b-2659-4cf3-8c74-5ecd01953f75;339e5782-3c96-4de5-9bd3-98e7af154ecc;1
4ac23a6b-2659-4cf3-8c74-5ecd01953f75;413b89ee-487a-4169-af97-1dd27d8bbb29;3
4ac23a6b-2659-4cf3-8c74-5ecd01953f75;78aeedf5-2764-490d-bf1f-795766739c22;2
4ac23a6b-2659-4cf3-8c74-5ecd01953f75;95259c2e-8658-437e-bd76-a4a8a713d7f0;1
4ac23a6b-2659-4cf3-8c74-5ecd01953f75;9c7c0cfb-59a2-4bd1-8c08-01e4804d4d02;1
4ac23a6b-2659-4cf3-8c74-5ecd01953f75;c317c107-f34e-4306-91d1-5b5179d4850b;1
4e8c5a08-2299-4598-b03f-a34bbc6cca66;0521adf7-f5ab-46ee-aa2c-afcabf74adbd;1
4e8c5a08-2299-4598-b03f-a34bbc6cca66;33b5d611-b099-4a3d-9709-6688657e6992;1
4e8c5a08-2299-4598-b03f-a34bbc6cca66;5a8cebb3-591f-4ca6-af95-f4b54050e16b;49
4e8c5a08-2299-4598-b03f-a34bbc6cca66;7440dbd5-02d0-4a1f-8200-b43db0066938;17
4e8c5a08-2299-4598-b03f-a34bbc6cca66;7598b5e8-1547-421e-bb07-230d238e30ab;1
4e8c5a08-2299-4598-b03f-a34bbc6cca66;78aeedf5-2764-490d-bf1f-795766739c22;5
4f17e64a-f6ca-433c-ade7-6072fd2e5041;55a3bc27-f182-44d4-b367-249b257d4c8b;11
4f17e64a-f6ca-433c-ade7-6072fd2e5041;dc8aba3c-10d4-4793-8c6d-5da3f55d9937;30
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;04dc86be-7a49-4140-93c4-ac48b421ca8e;12
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;0dc1c266-6351-489f-b5b9-709d77949c99;3
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;18d8de12-4242-41db-8952-34059edafb3e;16
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;2562b074-6d8d-41ea-837f-4e3aa9d9b9ca;8
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;13
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;58e5dc9c-bb82-4db6-9112-aed7e46bb6c2;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;60adef92-2d6a-42aa-96e9-c05eade01e45;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;62958d65-312d-45ba-a66c-8cefb0a16822;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;6dfef273-c039-48dc-bdba-2dae30b4fdc1;17
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;6f5f041c-244d-4cdb-b1ca-83ea76c3f65d;21
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;700677b4-634d-499c-a108-e5885278f917;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;74983089-5fbf-484e-bf81-8289cf5ee2c6;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;7d2df23d-39e4-41fb-9e75-0753f1f1b3c4;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;81f6268e-4f2e-432e-8b27-fe969b298d3f;4
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;831d39c7-6bc6-403e-a66f-d607daf69b42;16
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;8714caad-0d47-4def-a99e-6b8c1f689b51;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;8dcfc5e6-2d95-4a5d-b9fe-3a28c55ea07c;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;95ce722e-74d4-4cdc-bfe6-309e166c7300;3
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;a1eeb45f-6bcc-4d04-9707-6d7c05a5a5fc;4
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;aa5fac9e-04df-4a5a-8316-a0cc892686dd;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;b7077c28-3374-4e66-a98d-db601027ff2b;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;be8aba40-1495-41de-9caa-5b8b7844cd89;17
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;c779f920-3c7e-429b-8115-894bd92381b8;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;c7cba260-2daf-4e37-884a-3154cbcba660;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;d34e0bd8-280b-4bb9-9115-68ff570954d0;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;da1a57ec-9d68-4c94-9935-570e2cf46084;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;e25289b4-b5a3-4168-baee-30f76e00712c;18
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;e3a387d2-e42b-4f13-b47d-90d37fbafc2f;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;e8f8eb89-a99a-483e-b9ce-5ae561242c17;28
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;f1d8cdaa-3026-47e2-8921-7a2c23fd67a9;1
4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;fe0098a2-061c-475d-8665-277849c50b75;1
5027851b-e6d6-4c68-b5f0-12ae8b46fda3;30518cbf-fb1e-4536-9a02-7677a6355294;2
5027851b-e6d6-4c68-b5f0-12ae8b46fda3;37a53c1f-1171-46cc-8820-32f9fe7738d9;1
5027851b-e6d6-4c68-b5f0-12ae8b46fda3;442cee26-f4f5-458e-a08e-336a7b00e344;1
5027851b-e6d6-4c68-b5f0-12ae8b46fda3;9564323a-4138-438c-b603-6c5f2a467c77;1
5027851b-e6d6-4c68-b5f0-12ae8b46fda3;b8e691a4-d0e5-4700-9745-28abc0b67905;1
5027851b-e6d6-4c68-b5f0-12ae8b46fda3;d3a408b3-1f0c-4c98-890b-1ca5d53d1885;1
5027851b-e6d6-4c68-b5f0-12ae8b46fda3;d43d5def-5a7e-4121-9e32-18ba59aaa641;1
5027851b-e6d6-4c68-b5f0-12ae8b46fda3;f4ce8b6f-cb26-45ed-b248-84d45901670c;1
50448fe8-763a-4e9a-84dd-e711826c4237;5b4c0c64-5e39-4947-a74e-92b4cf747aea;2
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;04dc86be-7a49-4140-93c4-ac48b421ca8e;58
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;0b2e20eb-813c-47d7-96ef-4281d9dbb470;12
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;0bd02392-8b95-4b37-8fbb-8b8838882d41;2
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;1716e538-6eab-4224-a6c0-a726a2cfc1bc;1
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;18d8de12-4242-41db-8952-34059edafb3e;2
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;1a894142-6c69-4bf6-9ee1-8be3b2cfca40;1
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;2027ef32-2e07-4f7d-b139-26886ff6b8ae;1
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;31ecb027-80fd-4d24-88bf-f22db266afa3;1
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;5a8cebb3-591f-4ca6-af95-f4b54050e16b;2
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;5c8b5a39-81c3-45f4-8c26-086d0d830ce3;2
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;6f5f041c-244d-4cdb-b1ca-83ea76c3f65d;3
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;78aeedf5-2764-490d-bf1f-795766739c22;4
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;7d735227-1a4f-4b2a-8ff7-07fefafe7bcf;1
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;81f6268e-4f2e-432e-8b27-fe969b298d3f;1
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;9564323a-4138-438c-b603-6c5f2a467c77;4
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;b58045d2-7f42-4d35-8c80-038d5041c74b;44
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;be8aba40-1495-41de-9caa-5b8b7844cd89;6
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;c980bf40-3433-4304-aed8-3a095a27ea93;1
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;e3a387d2-e42b-4f13-b47d-90d37fbafc2f;1
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;e8f8eb89-a99a-483e-b9ce-5ae561242c17;1
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;eb6e4a53-ba1a-4532-8284-60e979f6a382;1
53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;fe0098a2-061c-475d-8665-277849c50b75;8
54236611-057f-4db3-bb18-24cb69b8f718;02e4b303-bb73-4c6d-8628-769db05ff173;1
54236611-057f-4db3-bb18-24cb69b8f718;0ba16935-74ea-4d6d-80fc-311b543664ef;1
54236611-057f-4db3-bb18-24cb69b8f718;0dc1c266-6351-489f-b5b9-709d77949c99;1
54236611-057f-4db3-bb18-24cb69b8f718;18502240-b791-47e3-b642-239a25606ef4;1
54236611-057f-4db3-bb18-24cb69b8f718;2ab0c2aa-0435-48b5-8db0-3523d9f12fa6;76
54236611-057f-4db3-bb18-24cb69b8f718;3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;1
54236611-057f-4db3-bb18-24cb69b8f718;4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;1
54236611-057f-4db3-bb18-24cb69b8f718;606b83b3-9f14-4b95-ae7c-372dc8d3ed20;3
54236611-057f-4db3-bb18-24cb69b8f718;6dfef273-c039-48dc-bdba-2dae30b4fdc1;1
54236611-057f-4db3-bb18-24cb69b8f718;7c0cd9b6-10e1-40a4-b4d8-6460eb268a11;1
54236611-057f-4db3-bb18-24cb69b8f718;86ced339-1325-4db9-a332-5c3398b03260;1
54236611-057f-4db3-bb18-24cb69b8f718;94c8757a-f169-493c-a0db-6ec2a195d064;1
54236611-057f-4db3-bb18-24cb69b8f718;a65d9eae-68b7-4bbd-adcd-4048bed3b442;1
54236611-057f-4db3-bb18-24cb69b8f718;a666b32d-811d-4100-8213-0cbd78a2c7dd;2
54236611-057f-4db3-bb18-24cb69b8f718;c779f920-3c7e-429b-8115-894bd92381b8;146
54236611-057f-4db3-bb18-24cb69b8f718;d34e0bd8-280b-4bb9-9115-68ff570954d0;101
